src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.20.0.30,172.20.0.20,57497,53,17,2026-05-03 06:45:08,0.000366,631147.5409836066,8196.72131147541,8196.72131147541,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,0.000183,0.000366,0.0,0.000183,0.000366,0.000366,0.0,0.000183,0.000183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,46684,53,17,2026-05-03 06:45:08,3.7e-05,6243243.243243244,81081.08108108108,81081.08108108108,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,1.85e-05,3.7e-05,0.0,1.85e-05,3.7e-05,3.7e-05,0.0,1.85e-05,1.85e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,42684,53,17,2026-05-03 06:45:15,0.000198,1166666.6666666667,15151.515151515152,15151.515151515152,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,9.9e-05,0.000198,0.0,9.9e-05,0.000198,0.000198,0.0,9.9e-05,9.9e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,40483,53,17,2026-05-03 06:45:15,5.1e-05,4529411.764705882,58823.529411764706,58823.529411764706,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,2.55e-05,5.1e-05,0.0,2.55e-05,5.1e-05,5.1e-05,0.0,2.55e-05,2.55e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,36754,53,17,2026-05-03 06:45:19,0.000171,1350877.1929824562,17543.859649122805,17543.859649122805,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,8.55e-05,0.000171,0.0,8.55e-05,0.000171,0.000171,0.0,8.55e-05,8.55e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,48570,53,17,2026-05-03 06:45:19,2.6e-05,8884615.384615386,115384.61538461539,115384.61538461539,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,1.3e-05,2.6e-05,0.0,1.3e-05,2.6e-05,2.6e-05,0.0,1.3e-05,1.3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,40134,53,17,2026-05-03 06:45:22,0.000273,846153.8461538461,10989.010989010989,10989.010989010989,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,0.0001365,0.000273,0.0,0.0001365,0.000273,0.000273,0.0,0.0001365,0.0001365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,40382,53,17,2026-05-03 06:45:22,0.000124,1862903.2258064516,24193.548387096773,24193.548387096773,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,6.2e-05,0.000124,0.0,6.2e-05,0.000124,0.000124,0.0,6.2e-05,6.2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,34212,53,17,2026-05-03 06:45:24,0.000201,1149253.7313432836,14925.373134328358,14925.373134328358,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,0.0001005,0.000201,0.0,0.0001005,0.000201,0.000201,0.0,0.0001005,0.0001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
172.20.0.30,172.20.0.20,59783,53,17,2026-05-03 06:45:24,4.9e-05,4714285.714285715,61224.48979591837,61224.48979591837,0.0,3,0,231,0,77,77,77.0,0.0,0,0,0,0.0,77,77,77.0,0.0,0.0,60,0,20,3,2.45e-05,4.9e-05,0.0,2.45e-05,4.9e-05,4.9e-05,0.0,2.45e-05,2.45e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,3,0,231,0
